date0,local_ip0,remote_asn0,flows0,date1,local_ip1,remote_asn1,flows1,date2,local_ip2,remote_asn2,flows2,date3,local_ip3,remote_asn3,flows3,date4,local_ip4,remote_asn4,flows4,date5,local_ip5,remote_asn5,flows5,date6,local_ip6,remote_asn6,flows6,date7,local_ip7,remote_asn7,flows7,date8,local_ip8,remote_asn8,flows8,date9,local_ip9,remote_asn9,flows9
824,0,36493,2,,,,,930,2,12322,1,,,,,,,,,,,,,,,,,,,,,,,,,919,9,5779,185
825,0,558,1,,,,,930,2,13867,15,,,,,,,,,,,,,,,,,,,,,,,,,919,9,6307,6
825,0,701,4,,,,,930,2,14173,1,,,,,,,,,,,,,,,,,,,,,,,,,919,9,6318,39
825,0,2828,1,,,,,930,2,14743,2,,,,,,,,,,,,,,,,,,,,,,,,,919,9,6432,5
825,0,2914,1,,,,,930,2,14779,1,,,,,,,,,,,,,,,,,,,,,,,,,919,9,6453,5
825,0,3356,3,,,,,930,2,15169,6,,,,,,,,,,,,,,,,,,,,,,,,,919,9,7018,9
825,0,3462,2,,,,,930,2,15180,1,,,,,,,,,,,,,,,,,,,,,,,,,919,9,7726,3
825,0,3495,1,,,,,930,2,17233,1,,,,,,,,,,,,,,,,,,,,,,,,,919,9,7743,29
825,0,3549,1,,,,,930,2,17444,1,,,,,,,,,,,,,,,,,,,,,,,,,919,9,7837,1
825,0,3561,22,,,,,930,2,17964,18,,,,,,,,,,,,,,,,,,,,,,,,,919,9,8002,1
825,0,3671,3,,,,,930,2,19875,159,,,,,,,,,,,,,,,,,,,,,,,,,919,9,8070,5
825,0,4134,3,,,,,930,2,19918,150,,,,,,,,,,,,,,,,,,,,,,,,,919,9,8075,2
825,0,4765,2,,,,,930,2,22822,1,,,,,,,,,,,,,,,,,,,,,,,,,919,9,10763,1
825,0,4837,7,,,,,930,2,23504,2,,,,,,,,,,,,,,,,,,,,,,,,,919,9,10794,72
825,0,6327,1,,,,,930,2,29668,3,,,,,,,,,,,,,,,,,,,,,,,,,919,9,11266,369
825,0,6432,1,,,,,930,2,29720,5,,,,,,,,,,,,,,,,,,,,,,,,,919,9,11486,2
825,0,6461,1,,,,,930,2,30099,12,,,,,,,,,,,,,,,,,,,,,,,,,919,9,11922,1
825,0,6478,1,,,,,930,2,30217,14,,,,,,,,,,,,,,,,,,,,,,,,,919,9,12168,36
825,0,6724,1,,,,,930,2,30315,2,,,,,,,,,,,,,,,,,,,,,,,,,919,9,12179,1
825,0,6939,1,,,,,930,2,30496,3,,,,,,,,,,,,,,,,,,,,,,,,,919,9,12182,1
825,0,6993,2,,,,,930,2,32244,1,,,,,,,,,,,,,,,,,,,,,,,,,919,9,14780,428
825,0,7738,1,,,,,930,2,33419,2,,,,,,,,,,,,,,,,,,,,,,,,,919,9,15169,99
825,0,8075,1,,,,,930,2,33650,1,,,,,,,,,,,,,,,,,,,,,,,,,919,9,16432,5
825,0,8167,2,,,,,930,2,33651,60,,,,,,,,,,,,,,,,,,,,,,,,,919,9,16509,7
825,0,8560,1,,,,,930,2,34823,1,,,,,,,,,,,,,,,,,,,,,,,,,919,9,16966,4
825,0,9316,4487,,,,,930,2,36323,3,,,,,,,,,,,,,,,,,,,,,,,,,919,9,19296,2
825,0,9498,1,,,,,930,2,36856,2,,,,,,,,,,,,,,,,,,,,,,,,,919,9,20940,102
825,0,9625,15,,,,,930,2,39484,1,,,,,,,,,,,,,,,,,,,,,,,,,919,9,25751,2
825,0,9800,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919,9,26101,63
825,0,9808,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919,9,30099,5
825,0,10834,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919,9,32392,6
825,0,12322,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919,9,33322,1
825,0,12709,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919,9,33419,4
825,0,13462,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919,9,33694,2
825,0,15334,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919,9,36088,225
825,0,17228,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919,9,36856,5
825,0,19157,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920,9,174,5
825,0,20001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920,9,209,25
825,0,21844,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920,9,226,170
825,0,22047,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920,9,1668,4
825,0,22927,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920,9,2152,62
825,0,23520,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920,9,2828,4
825,0,25973,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920,9,2914,152
825,0,26831,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920,9,3064,30
825,0,27699,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920,9,3340,2
825,0,30099,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920,9,3356,92
826,0,701,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920,9,3561,125
826,0,2856,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920,9,4264,8
826,0,3209,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920,9,4265,3
826,0,3265,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920,9,4436,8
826,0,3462,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920,9,4513,1
826,0,3561,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920,9,5417,2
826,0,3595,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920,9,5779,283
826,0,3671,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920,9,6432,25
826,0,4134,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920,9,6461,11
826,0,4670,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920,9,6939,15
826,0,4755,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920,9,7342,1
826,0,4837,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920,9,7349,1
826,0,5466,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920,9,8070,6
826,0,5561,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920,9,8075,1
826,0,6147,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920,9,8404,41
826,0,6478,4051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920,9,10763,1
826,0,6678,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920,9,10843,7
826,0,6713,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920,9,11486,9
826,0,7132,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920,9,11643,24
826,0,7497,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920,9,12168,538
826,0,7643,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920,9,12182,4
826,0,8151,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920,9,12188,2
826,0,8708,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920,9,13601,6
826,0,8839,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920,9,14501,3
826,0,9318,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920,9,14780,463
826,0,9800,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920,9,14992,2
826,0,10738,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920,9,15169,163
826,0,10796,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920,9,15226,26
826,0,11146,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920,9,16509,112
826,0,11398,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920,9,16546,3
826,0,11776,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920,9,16667,3
826,0,12392,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920,9,17225,17
826,0,12479,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920,9,18549,5
826,0,12876,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920,9,19296,5
826,0,13213,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920,9,19318,2
826,0,13462,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920,9,20940,249
826,0,13867,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920,9,23342,1
826,0,15270,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920,9,25655,2
826,0,17184,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920,9,25720,5
826,0,19262,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920,9,25817,7
826,0,20001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920,9,25881,4
826,0,20258,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920,9,26101,100
826,0,21844,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920,9,26978,1
826,0,22047,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920,9,30217,14
826,0,23649,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920,9,32313,4
826,0,28573,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920,9,33419,23
826,0,36727,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920,9,34768,6
827,0,209,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920,9,36088,206
827,0,3352,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920,9,36856,1
827,0,3561,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921,9,102,123
827,0,3671,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921,9,111,1
827,0,4134,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921,9,174,13
827,0,4713,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921,9,209,39
827,0,4750,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921,9,226,1
827,0,4812,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921,9,2152,7
827,0,5089,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921,9,2914,20
827,0,6147,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921,9,3561,1
827,0,6332,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921,9,4182,18
827,0,6713,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921,9,4264,2
827,0,6739,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921,9,4323,11
827,0,7132,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921,9,4513,1
827,0,7377,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921,9,5067,3
827,0,7497,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921,9,5779,52
827,0,8075,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921,9,6356,2
827,0,8151,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921,9,6432,4
827,0,8167,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921,9,7224,1
827,0,8751,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921,9,8070,3
827,0,9121,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921,9,8075,2
827,0,9800,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921,9,9729,6
827,0,9829,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921,9,10794,8
827,0,9919,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921,9,10910,2
827,0,13462,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921,9,11442,2
827,0,15270,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921,9,11643,15
827,0,15389,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921,9,12182,14
827,0,15756,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921,9,13756,2
827,0,15833,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921,9,14780,89
827,0,19262,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921,9,15169,21
827,0,19548,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921,9,19916,3
827,0,25620,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921,9,20940,51
827,0,26085,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921,9,23273,2
827,0,27699,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921,9,25751,1
827,0,33287,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921,9,26101,25
827,0,35511,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921,9,26228,2
827,0,39834,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921,9,30217,9
828,0,701,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921,9,36088,37
828,0,1239,398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921,9,36856,1
828,0,2152,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,9,71,18
828,0,2764,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,9,102,83
828,0,3269,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,9,174,3
828,0,3356,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,9,209,18
828,0,3561,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,9,701,1
828,0,3671,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,9,1267,5
828,0,4134,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,9,1889,1
828,0,4355,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,9,2152,55
828,0,4713,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,9,2828,2
828,0,4814,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,9,2914,213
828,0,4837,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,9,3356,6
828,0,5006,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,9,3491,1
828,0,5466,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,9,3561,5
828,0,5713,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,9,3595,14
828,0,6147,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,9,3614,2
828,0,6432,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,9,4265,13
828,0,6461,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,9,5779,32
828,0,6478,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,9,6432,94
828,0,6580,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,9,6453,155
828,0,6713,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,9,6461,8
828,0,6724,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,9,6939,193
828,0,6939,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,9,6984,1
828,0,6993,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,9,7132,2
828,0,7132,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,9,7342,2
828,0,7377,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,9,8070,1
828,0,7470,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,9,8075,2
828,0,7482,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,9,9143,2
828,0,8151,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,9,9929,2
828,0,8167,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,9,10532,8
828,0,9316,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,9,10692,13
828,0,9498,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,9,10763,3
828,0,9583,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,9,10790,4
828,0,9808,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,9,10910,4
828,0,10318,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,9,10912,9
828,0,11664,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,9,10933,16
828,0,12564,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,9,11486,11
828,0,13462,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,9,11944,9
828,0,13867,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,9,12079,50
828,0,15802,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,9,12168,5
828,0,19262,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,9,12182,2
828,0,19318,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,9,13593,3
828,0,19893,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,9,13749,6
828,0,22653,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,9,13867,78
828,0,24400,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,9,14743,2
828,0,24863,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,9,14776,1
828,0,24989,681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,9,14780,79
828,0,29717,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,9,14829,2
828,0,33668,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,9,15169,662
829,0,209,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,9,16509,6
829,0,558,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,9,16966,1
829,0,701,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,9,17225,69
829,0,2607,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,9,19041,43
829,0,3215,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,9,19296,2
829,0,3561,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,9,19647,1
829,0,3671,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,9,19773,2
829,0,4766,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,9,20183,2
829,0,4837,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,9,20940,31
829,0,5089,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,9,21568,24
829,0,5432,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,9,21844,4
829,0,5617,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,9,22277,1
829,0,5713,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,9,22822,1
829,0,6140,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,9,24996,1
829,0,6432,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,9,25751,2
829,0,6461,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,9,26101,19
829,0,6621,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,9,26496,3
829,0,6724,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,9,29668,7
829,0,6778,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,9,29720,5
829,0,6939,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,9,30315,99
829,0,6993,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,9,31591,3
829,0,7018,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,9,32244,15
829,0,7132,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,9,33694,2
829,0,7377,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,9,36088,37
829,0,7738,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,9,36561,27
829,0,8075,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,9,36839,1
829,0,8517,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,9,36856,1
829,0,8560,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923,9,553,142
829,0,8696,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923,9,2152,186
829,0,9121,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923,9,3561,2
829,0,9304,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923,9,5779,164
829,0,9498,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923,9,6181,2
829,0,10532,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923,9,8070,3
829,0,11478,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923,9,8075,2
829,0,11486,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923,9,10464,1
829,0,12829,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923,9,10763,1
829,0,13462,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923,9,10912,37
829,0,13867,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923,9,11486,22
829,0,14361,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923,9,11922,1
829,0,14743,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923,9,12180,2
829,0,15542,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923,9,12182,15
829,0,17443,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923,9,14780,425
829,0,17968,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923,9,14829,18
829,0,19262,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923,9,15169,26
829,0,19296,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923,9,21735,22
829,0,20013,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923,9,21844,1
829,0,20255,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923,9,26101,54
829,0,20773,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923,9,26447,24
829,0,22653,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923,9,29720,10
829,0,22909,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923,9,36088,103
829,0,23500,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923,9,36856,1
829,0,29717,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,924,9,2152,2
829,0,30496,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,924,9,8070,1
829,0,33182,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,924,9,8075,4
830,0,209,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,924,9,11922,1
830,0,1698,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925,9,73,2
830,0,2914,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925,9,111,1
830,0,3215,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925,9,559,3
830,0,3249,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925,9,2152,14
830,0,3269,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925,9,2553,28
830,0,3356,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925,9,4265,17
830,0,3462,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925,9,4267,7
830,0,3561,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925,9,4323,47
830,0,3671,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925,9,4436,1
830,0,4230,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925,9,6432,3
830,0,4544,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925,9,8070,1
830,0,4837,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925,9,8075,2
830,0,6147,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925,9,10763,2
830,0,6432,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925,9,10788,179
830,0,6724,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925,9,11944,11
830,0,6939,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925,9,12168,2
830,0,8151,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925,9,13601,9
830,0,8323,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925,9,15169,232
830,0,9121,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925,9,16509,2
830,0,9148,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925,9,17052,1
830,0,11426,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925,9,17229,1
830,0,11427,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925,9,17232,11
830,0,13462,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925,9,19296,9
830,0,13867,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925,9,20021,1
830,0,15802,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925,9,20940,8
830,0,17443,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925,9,21622,6
830,0,19296,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925,9,21844,82
830,0,20001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925,9,23516,3
830,0,20115,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925,9,26228,3
830,0,20676,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925,9,29873,26
830,0,20825,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925,9,33260,8
830,0,21744,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925,9,36850,1
830,0,23772,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925,9,36856,1
830,0,28573,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,926,9,174,1
830,0,29075,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,926,9,209,8
830,0,31820,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,926,9,226,5
830,0,31976,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,926,9,2152,10
830,0,33182,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,926,9,2828,1
